pt,country_group,n_sims,median_risk_observed,lower_95_observed,upper_95_observed,median_risk_corrected,lower_95_corrected,upper_95_corrected,n_exposed
Cardiac insufficiency,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Chattering of teeth,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Cyanosis,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Dehydration,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Diabetic ketoacidosis,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Digestive tract disorder NOS,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Disorder of gastrointestinal flora,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Ear pruritus,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Elevated lactic acid dehydrogenase (LDH),Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Eosinopenia,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Eye redness,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Haematemesis,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Haematochezia,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Haemolysis NOS,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Hepatic failure,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Hyperextension,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Hypotension,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Hypotonia,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Injection site mass NOS,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Injection site reaction NOS,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Large platelets,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Leukocytosis NOS,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Ligament rupture,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Lymphocytosis,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Metastatic neoplasia,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Peripheral vascular disorder,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Reduced globulins,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Retching,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Skin and tissue infection NOS,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Spasticity,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Spondylopathy,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Vulvovaginitis,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Weak pulse,Germany,1000,0.001770324135510109,0.0011689819980814432,0.0025768266364950216,0.01047332593557226,0.003536151634997929,0.023993674297531926,173366895
Abdominal mass,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Abnormal oestrus NOS,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Acidic urine,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Adrenal gland disorder NOS,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Alkaline urine,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Anal and rectal disorder NOS,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Anal sac disorder,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Bradycardia,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Cardiac enlargement,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Cerebral vascular accident,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Claw / hoof / nail disorder NOS,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Congested mucous membrane,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Corneal ulcer,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Decreased blood urea nitrogen (BUN) or creatinine,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Decreased cholesterol (total),Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Decreased mean corpuscular haemoglobin concentration (MCHC),Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Digestive tract neoplasm NOS,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Ear canal disorder,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Elevated bile acids,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Elevated haemoglobin,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Elevated mean corpuscular haemoglobin concentration (MCHC),Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Fracture,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Gastric torsion,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Glaucoma,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Hepatomegaly,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Hepatopathy,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Hyperproteinaemia,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Hypertension,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Hypochloraemia,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Increased coagulation time,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Increased skin temperature,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Injection site haemorrhage,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Injection site sarcoma,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Leukaemia,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Liver nodules,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Lymphoma,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Malodour,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Mammary gland neoplasm NOS,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Mass NOS,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Mast cell tumour,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Musculoskeletal cramp,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Mydriasis,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Myopathy,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Myositis,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Ocular discharge,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Oral cavity disorder NOS,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Other immune system disorder NOS,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Otitis externa,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Papilloma,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Penile disorder NOS,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Peritonitis,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
Petechiae,Germany,1000,0.0011802160903400727,7.793213320542955e-4,0.0017178844243300145,0.006982217290381507,0.002357434423331953,0.015995782865021284,173366895
